952,291,7,43,153,341,739,367,154,
529,88,634,42,684,507,929,971,422,
888,854,88,440,106,499,940,390,327,
341,82,700,752,391,992,218,583,797,
835,240,631,558,315,627,158,107,31,
548,478,762,573,834,849,651,691,84,
856,928,162,81,214,942,845,894,135,
605,862,131,30,212,380,120,109,845,
116,74,594,444,448,380,564,845,317,
73,208,539,559,50,35,911,480,157,
504,14,596,367,831,10,922,655,155,
722,595,751,355,958,201,472,416,909,
136,476,421,523,860,715,749,69,534,
366,523,476,136,525,228,224,52,877,
216,924,60,442,424,131,934,12,464,
472,958,722,747,595,355,201,15,783,
391,82,341,218,436,739,700,122,797,
276,426,385,698,920,238,318,57,490,
800,349,519,377,520,360,959,149,354,
775,14,596,420,382,591,337,504,746,
140,943,941,697,871,204,422,264,929,
681,354,852,519,340,377,683,718,829,
820,855,954,764,113,643,484,362,32,
125,179,510,107,566,461,961,706,515,
994,781,798,437,147,484,901,94,928,
985,926,359,922,369,869,11,155,367,
573,651,126,15,691,478,713,741,319,
584,373,563,888,378,947,262,760,440,
776,409,820,484,855,20,147,546,437,
811,220,498,233,732,849,741,548,157,
573,762,15,339,834,319,691,478,713,
296,695,952,124,27,532,770,733,795,
103,512,565,817,395,271,168,517,482,
670,213,430,211,590,664,957,995,606,
952,153,767,124,43,695,296,359,869,
444,141,195,199,172,644,357,993,824,
453,880,411,509,51,778,654,469,712,
867,682,388,703,497,669,222,246,90,
187,163,310,883,429,304,538,697,45,
755,504,382,124,14,596,420,746,979,
546,20,764,147,219,484,888,371,362,
28,447,970,600,646,780,148,576,976,
450,411,509,51,880,772,712,453,921,
486,862,884,212,267,64,931,38,295,
148,970,28,447,777,346,600,620,976,
437,484,760,94,798,994,764,147,901,
588,785,597,651,25,691,936,126,762,
595,355,313,751,725,722,747,472,958,
996,712,448,352,317,536,175,939,450,
317,782,588,307,670,277,966,691,211,
46,6,949,997,428,149,202,803,625,
406,716,415,851,791,939,886,895,933,
938,959,520,793,624,711,293,687,599,
442,131,402,569,189,388,31,639,295,
329,265,368,241,708,638,261,77,239,
939,895,406,712,787,778,453,509,450,
879,427,534,483,567,269,625,836,803,
959,788,711,520,938,624,599,728,705,
271,395,168,512,968,817,103,326,354,
865,372,582,660,27,707,369,363,922,
560,829,927,946,828,87,501,457,406,
82,700,122,752,436,391,837,445,341,
994,760,781,437,764,94,147,484,928,
140,236,697,909,419,804,67,439,640,
754,520,349,788,793,599,959,265,519,
561,678,570,237,900,83,139,335,752,
393,620,690,207,98,708,118,589,77,
149,16,879,283,786,266,567,550,46,
809,799,347,775,462,124,236,979,47,
32,858,518,825,951,569,107,284,887,
126,762,651,964,834,478,741,559,691,
16,266,427,149,283,246,879,803,550,
988,381,511,322,18,330,7,163,981,
804,462,10,979,398,112,439,724,815,
405,626,217,120,38,109,931,397,400,
765,220,233,498,741,732,548,587,849,
893,838,654,701,506,131,537,51,525,
76,630,338,261,97,885,77,848,840,
4,522,687,648,170,655,501,938,788,
10,398,504,14,724,979,596,746,456,
987,502,305,278,6,842,910,427,281,
565,103,271,168,517,794,512,768,111,
899,441,438,431,105,607,336,142,874,
289,631,558,31,315,682,477,260,434,
855,764,409,32,847,113,390,758,484,
152,52,230,79,127,508,692,228,232,
368,110,639,547,265,530,703,631,315,
13,201,544,325,957,472,422,722,84,
603,357,953,412,172,444,642,408,141,
146,518,32,805,764,759,858,776,409,
900,531,54,768,831,596,585,565,591,
547,241,638,275,530,225,265,311,52,
902,360,153,293,959,501,788,457,421,
87,946,886,685,757,681,349,796,563,
19,716,192,933,568,886,666,223,165,
531,746,14,504,596,914,10,591,111,
101,728,869,203,475,359,155,11,528,
845,380,928,742,856,870,299,912,410,
936,691,995,651,348,559,478,741,762,
740,631,558,925,556,315,158,627,566,
534,625,483,636,269,69,873,965,305,
122,731,82,797,649,752,700,436,391,
893,812,91,654,537,701,29,506,397,
571,37,49,780,575,688,899,441,497,
143,260,434,521,145,1,31,127,76,
908,256,348,384,984,132,936,539,559,
278,910,308,312,102,987,604,253,248,
267,81,189,963,442,365,486,402,464,
635,933,843,160,639,963,150,81,65,
380,833,254,299,742,718,856,686,928,
382,420,755,591,705,27,865,775,815,
383,932,481,647,324,161,673,358,508,
77,885,338,589,708,261,308,39,98,
84,478,741,319,137,548,641,762,723,
900,489,859,580,613,979,247,815,944,
406,506,654,894,715,183,787,53,628,
683,857,68,340,354,757,520,681,891,
611,191,649,737,814,472,656,4,978,
327,738,19,499,830,776,147,764,32,
820,484,764,847,400,409,758,32,390,
742,162,913,894,928,135,942,165,81,
852,683,702,68,599,340,717,974,861,
32,518,805,446,284,362,500,120,825,
489,724,456,586,850,979,617,420,488,
136,748,366,427,879,421,476,331,792,
694,459,38,533,165,671,974,468,365,
120,743,605,131,779,212,537,884,810,
159,674,684,990,670,42,785,244,527,
122,898,82,436,797,752,237,678,700,
795,101,27,582,372,420,155,660,363,
555,31,934,166,176,143,692,601,918,
669,90,773,497,997,202,428,6,77,
269,625,879,483,567,977,534,266,16,
359,155,369,203,101,922,528,367,985,
371,162,676,891,671,628,365,637,928,
515,264,734,156,179,324,759,790,404,
120,951,397,109,299,405,810,217,626,
305,167,836,632,483,534,636,965,679,
316,948,524,587,930,709,233,732,498,
961,578,882,419,414,759,566,627,125,
431,665,496,607,272,163,343,287,227,
328,228,230,426,52,389,152,232,508,
378,262,650,717,287,988,432,485,163,
266,16,427,868,803,149,483,567,792,
453,509,772,411,51,455,778,469,224,
733,681,549,902,757,258,354,198,851,
875,370,164,419,414,179,759,463,266,
394,697,45,935,259,423,664,439,987,
410,569,537,931,295,38,12,301,41,
471,321,630,338,848,610,308,813,77,
716,568,830,666,299,19,933,718,479,
63,295,569,131,217,671,301,951,405,
440,672,653,776,390,738,764,546,119,
99,104,733,767,572,721,968,221,645,
479,72,195,684,639,554,653,205,950,
371,676,365,206,486,870,200,537,162,
325,313,783,516,823,581,355,13,911,
812,654,838,506,258,224,999,525,701,
686,577,718,183,162,856,135,628,742,
791,939,450,778,787,509,406,411,880,
335,154,937,570,919,699,279,111,466,
24,483,567,96,351,209,526,305,879,
306,445,864,436,82,700,391,752,592,
441,37,571,607,447,148,28,49,970,
826,668,54,850,531,831,103,801,923,
437,484,781,729,760,147,183,546,894,
715,828,293,519,377,153,136,748,881,
386,968,326,645,470,794,271,512,565,
642,603,357,245,606,408,921,171,213,
919,178,896,937,914,335,154,462,731,
297,930,909,505,314,325,874,722,233,
323,632,965,495,534,977,145,677,692,
841,345,256,384,348,251,984,936,469,
722,595,747,355,182,691,619,215,751,
842,253,497,278,202,331,243,273,238,
132,548,745,741,208,664,573,766,50,
542,493,463,69,495,46,786,977,118,
856,135,742,162,171,81,686,165,433,
353,470,565,103,512,111,395,919,831,
615,34,181,924,63,216,953,141,564,
49,37,571,839,275,460,241,441,983,
163,158,106,538,714,378,653,440,392,
166,458,176,321,601,866,610,521,86,
154,699,937,896,914,905,7,335,955,
276,385,698,318,753,490,526,389,238,
357,642,603,408,953,904,509,141,671,
367,155,926,475,11,359,528,985,761,
531,831,170,586,456,512,617,14,103,
750,216,301,131,60,569,189,934,442,
158,362,32,835,858,740,442,216,189,
922,761,985,367,155,11,528,359,869,
205,701,242,501,292,87,560,457,796,
742,856,833,214,870,81,845,657,162,
969,422,416,693,709,943,581,182,722,
587,874,906,233,806,732,498,948,336,
12,38,295,41,569,459,884,405,301,
161,383,324,847,647,481,673,553,125,
160,223,716,830,19,65,479,891,886,
866,31,555,562,631,612,477,66,176,
142,394,235,31,40,730,97,76,320,
834,691,651,348,480,251,995,256,539,
154,896,279,699,919,470,291,7,103,
788,959,624,793,711,599,813,998,520,
791,895,406,787,712,473,450,352,778,
473,507,327,947,88,738,390,536,223,
264,314,204,971,516,943,422,416,929,
657,742,81,165,856,963,214,577,718,
204,234,422,527,969,929,978,403,941,
623,194,375,540,535,985,707,922,600,
556,130,706,500,481,419,414,107,658,
87,829,998,522,666,192,340,886,681,
940,485,440,536,584,119,352,994,390,
874,344,543,316,233,709,527,524,2,
786,202,46,997,428,6,452,253,149,
890,387,429,412,993,663,192,172,357,
569,12,872,397,659,405,120,931,299,
296,695,153,767,43,770,367,155,922,
603,357,824,642,141,720,172,412,921,
446,454,858,288,758,303,518,32,146,
154,482,335,919,699,896,675,565,768,
215,629,592,282,726,975,8,966,478,
713,319,989,641,478,574,84,664,559,
472,751,722,747,201,355,595,13,15,
788,711,938,793,624,520,360,377,687,
193,363,582,372,660,540,342,369,532,
578,566,324,875,759,461,179,556,125,
673,647,514,419,130,661,627,836,534,
81,464,942,843,402,424,657,442,671,
651,126,762,559,691,208,936,480,35,
632,323,907,836,167,692,636,534,977,
35,559,384,691,989,215,651,480,726,
981,699,675,279,919,154,139,121,178,
645,326,903,794,271,512,386,168,104,
929,422,416,693,581,943,204,709,722,
28,447,777,600,780,148,976,346,646,
978,422,48,2,244,941,204,929,379,
347,618,809,438,746,14,504,973,496,
618,375,607,194,93,513,101,832,728,
468,196,694,459,861,38,671,144,433,
251,723,137,345,664,15,339,651,8,
447,28,600,970,777,646,346,288,848,
463,868,493,269,483,625,323,879,907,
971,422,48,204,379,544,611,264,656,
10,504,815,14,724,540,342,596,746,
620,207,730,840,474,589,77,703,328,
967,279,937,675,717,154,36,7,139,
34,418,362,390,158,119,925,663,564,
286,368,525,530,265,840,460,790,91,
256,384,348,345,726,989,966,936,559,
761,926,922,155,367,359,869,11,528,
658,180,667,225,679,604,1,601,152,
816,278,842,910,281,253,376,312,427,
322,381,511,18,330,808,7,128,287,
984,651,966,957,559,35,641,256,319,
159,527,399,234,726,863,244,543,674,
443,551,92,656,674,282,592,244,132,
391,739,341,752,436,700,445,33,82,
172,444,387,141,663,720,771,862,181,
798,760,781,94,147,742,437,928,484,
834,936,478,664,430,348,741,8,256,
51,784,554,880,444,128,453,993,172,
428,949,786,46,202,6,452,669,228,
340,68,938,946,457,959,702,852,287,
23,525,476,893,523,76,136,118,97,
